상호명|시도명|시군구명|경도|위도
스타벅스|서울특별시|양천구|126.868819022331|37.5205579957556
스타벅스신사가로수점|서울특별시|강남구|127.022506036871|37.5218849410754
스타벅스청담영동대로점|서울특별시|강남구|127.056440999381|37.5221789486327
스타벅스서강광흥창역점|서울특별시|마포구|126.931678534065|37.549418048525
스타벅스서울대역점|서울특별시|관악구|126.95220514259|37.4816269954237
스타벅스송파위례점|서울특별시|송파구|127.143743892245|37.478547924507
스타벅스문정하비오점|서울특별시|송파구|127.124872301331|37.4796170833121
스타벅스|서울특별시|강남구|127.045958023572|37.5183012998145
스타벅스|서울특별시|영등포구|126.919574282578|37.5302599014954
스타벅스구로디지털타워점|서울특별시|구로구|126.896505106137|37.4833815145927
스타벅스커피강남대로신사|서울특별시|서초구|127.019520989445|37.5148500163394
스타벅스잠실대교남단점|서울특별시|송파구|127.098885013703|37.5157795174384
스타벅스|서울특별시|은평구|126.919882208781|37.6202221317245
스타벅스|서울특별시|서초구|127.00681633008|37.5064271601893
스타벅스양천향교역|서울특별시|강서구|126.840442028048|37.5669203191806
스타벅스|서울특별시|강서구|126.853258269858|37.5615852559942
스타벅스|서울특별시|서대문구|126.943833500618|37.5886595039272
스타벅스황학사거리점|서울특별시|성동구|127.024062147888|37.5665447401941
스타벅스|서울특별시|서초구|127.019520989445|37.5148500163394
스타벅스|서울특별시|금천구|126.903216919415|37.4488707002077
스타벅스|서울특별시|강서구|126.828987013432|37.560391911309
스타벅스문정역점|서울특별시|송파구|127.120744114354|37.4845512962666
스타벅스|서울특별시|금천구|126.898645735596|37.4715797313437
스타벅스|서울특별시|중구|126.975139869455|37.5565521000357
스타벅스|서울특별시|성북구|127.029301985316|37.6076123821039
스타벅스|서울특별시|성동구|127.056945343256|37.5432225413094
스타벅스공릉역점|서울특별시|노원구|127.072254551413|37.6263661213083
스타벅스이수역사거리점|서울특별시|서초구|126.983047389605|37.4859872810427
스타벅스외대정문점|서울특별시|동대문구|127.059209152241|37.5953751605981
스타벅스경희대삼거리점|서울특별시|동대문구|127.052010174093|37.5915602101229
스타벅스신세계본점5F|서울특별시|중구|126.980965925363|37.5609095133129
스타벅스|서울특별시|송파구|127.098885013703|37.5157795174384
스타벅스|서울특별시|은평구|126.919789644121|37.6203564387311
스타벅스|서울특별시|중구|126.983663297339|37.5664831848697
스타벅스강남오거리점|서울특별시|강남구|127.026643378379|37.5020959446628
스타벅스|서울특별시|중구|126.982230332574|37.5669754231844
스타벅스강남점|서울특별시|강남구|127.028564755794|37.4978317500288
스타벅스|서울특별시|양천구|126.863793615607|37.5266998936168
스타벅스노원마들역점|서울특별시|노원구|127.057078652885|37.6609627165363
스타벅스마곡나루역점|서울특별시|강서구|126.825946975642|37.5680294825785
스타벅스|서울특별시|광진구|127.095252872366|37.541152496608
스타벅스신대방삼거리역점|서울특별시|동작구|126.931761952017|37.4999334554962
스타벅스|서울특별시|용산구|126.977265025442|37.5186365047611
스타벅스신도림점|서울특별시|구로구|126.883942407396|37.5054652551996
스타벅스역점|서울특별시|동작구|126.931761952017|37.4999334554962
스타벅스|서울특별시|성동구|127.049096357394|37.5464394160626
스타벅스|서울특별시|서대문구|126.934500325448|37.5563004624862
스타벅스|서울특별시|마포구|126.925191088816|37.5574955580318
스타벅스|서울특별시|용산구|126.966401274358|37.5287598044147
스타벅스공덕|서울특별시|마포구|126.952968849419|37.5459595417436
스타벅스|서울특별시|관악구|126.908401196644|37.4809690919517
스타벅스|서울특별시|마포구|126.953588789673|37.5509928534831
스타벅스|서울특별시|은평구|126.922045359427|37.6186831321768
스타벅스|서울특별시|강서구|126.816370981046|37.5744392795603
스타벅스|서울특별시|서초구|127.029220063815|37.4935120699427
스타벅스|서울특별시|서초구|127.030049982544|37.4844272247247
스타벅스|서울특별시|은평구|126.919103095201|37.6396051116528
스타벅스|서울특별시|용산구|127.001102780123|37.5371047787248
스타벅스|서울특별시|마포구|126.920296146909|37.5547387684549
스타벅스|서울특별시|영등포구|126.925980898343|37.5213799889039
스타벅스방화DT|서울특별시|강서구|126.816370981046|37.5744392795603
스타벅스|서울특별시|강남구|127.048500978939|37.5113566651683
스타벅스|서울특별시|서초구|126.996073072997|37.4843326178498
스타벅스|서울특별시|서초구|127.044106392345|37.4736569936191
스타벅스|서울특별시|금천구|126.88368419181|37.4772240529873
스타벅스|서울특별시|용산구|126.972331235072|37.5237026190668
스타벅스|서울특별시|송파구|127.128171659166|37.5089890769025
스타벅스|서울특별시|금천구|126.881124967202|37.4729469004299
스타벅스|서울특별시|양천구|126.868050547835|37.5489513412167
스타벅스|서울특별시|동작구|126.980908852661|37.4844280516707
스타벅스|서울특별시|종로구|126.981659292931|37.5806482952864
스타벅스|서울특별시|중구|127.01088131917|37.5523517113372
스타벅스|서울특별시|강남구|127.060560942124|37.5075786596138
스타벅스|서울특별시|금천구|126.880398452512|37.4814819459092
스타벅스|서울특별시|종로구|126.961371477076|37.5716323367569
스타벅스|서울특별시|송파구|127.120580668252|37.4878840133883
스타벅스|서울특별시|종로구|126.978082271963|37.5698319313931
스타벅스|서울특별시|강남구|127.062646457685|37.494565941597
스타벅스|서울특별시|강서구|126.833874311591|37.5605394004382
스타벅스|서울특별시|강남구|127.036608959864|37.4852467893652
스타벅스|서울특별시|서초구|127.024088422942|37.5037508251603
스타벅스|서울특별시|송파구|127.123075719073|37.4862896561624
스타벅스|서울특별시|강남구|127.033091753681|37.527387399188
스타벅스|서울특별시|송파구|127.13626162278|37.4969832953838
스타벅스|서울특별시|용산구|126.96522007234|37.5274519538612
스타벅스|서울특별시|관악구|126.952791670408|37.4792984699941
스타벅스|서울특별시|성동구|127.015329383298|37.548027825008
스타벅스|서울특별시|서대문구|126.956144217185|37.5600799504002
스타벅스|서울특별시|서대문구|126.911859060314|37.582341142203
